# SD_tot is the amplitude of the overall spectral distortion (SD)
# The SD[i] are the amplitudes of the individual SDs
# The SDs are given in units [10^-26 W m^-2 Hz^-1 sr^-1] 
#
# 1:Dimensionless frequency x     2:Frequency nu [GHz]     3:SD_tot                 4:SD[g]                  5:SD[y]                  6:SD[mu]             
       3.764967415186e-01       2.138135281200e+01       0.000000000000e+00       0.000000000000e+00      -2.626782686130e-01      -1.381318641812e+00 
       3.829650680633e-01       2.174869084366e+01       0.000000000000e+00       0.000000000000e+00      -2.715586115096e-01      -1.399473308309e+00 
       3.895445223914e-01       2.212233985250e+01       0.000000000000e+00       0.000000000000e+00      -2.807311657420e-01      -1.417741048563e+00 
       3.962370137112e-01       2.250240826298e+01       0.000000000000e+00       0.000000000000e+00      -2.902049811551e-01      -1.436116752284e+00 
       4.030444840321e-01       2.288900636234e+01       0.000000000000e+00       0.000000000000e+00      -2.999893473120e-01      -1.454594977576e+00 
       4.099689087277e-01       2.328224633260e+01       0.000000000000e+00       0.000000000000e+00      -3.100937968054e-01      -1.473169937468e+00 
       4.170122971091e-01       2.368224228308e+01       0.000000000000e+00       0.000000000000e+00      -3.205281083535e-01      -1.491835486013e+00 
       4.241766930080e-01       2.408911028353e+01       0.000000000000e+00       0.000000000000e+00      -3.313023096524e-01      -1.510585103964e+00 
       4.314641753698e-01       2.450296839784e+01       0.000000000000e+00       0.000000000000e+00      -3.424266799555e-01      -1.529411884017e+00 
       4.388768588565e-01       2.492393671824e+01       0.000000000000e+00       0.000000000000e+00      -3.539117523454e-01      -1.548308515603e+00 
       4.464168944610e-01       2.535213740020e+01       0.000000000000e+00       0.000000000000e+00      -3.657683156642e-01      -1.567267269249e+00 
       4.540864701307e-01       2.578769469786e+01       0.000000000000e+00       0.000000000000e+00      -3.780074160639e-01      -1.586279980476e+00 
       4.618878114026e-01       2.623073500006e+01       0.000000000000e+00       0.000000000000e+00      -3.906403581351e-01      -1.605338033251e+00 
       4.698231820493e-01       2.668138686708e+01       0.000000000000e+00       0.000000000000e+00      -4.036787055717e-01      -1.624432342973e+00 
       4.778948847353e-01       2.713978106785e+01       0.000000000000e+00       0.000000000000e+00      -4.171342813243e-01      -1.643553339013e+00 
       4.861052616859e-01       2.760605061800e+01       0.000000000000e+00       0.000000000000e+00      -4.310191671903e-01      -1.662690946780e+00 
       4.944566953664e-01       2.808033081838e+01       0.000000000000e+00       0.000000000000e+00      -4.453457027903e-01      -1.681834569339e+00 
       5.029516091736e-01       2.856275929435e+01       0.000000000000e+00       0.000000000000e+00      -4.601264838698e-01      -1.700973068559e+00 
       5.115924681389e-01       2.905347603572e+01       0.000000000000e+00       0.000000000000e+00      -4.753743598674e-01      -1.720094745821e+00 
       5.203817796437e-01       2.955262343738e+01       0.000000000000e+00       0.000000000000e+00      -4.911024306828e-01      -1.739187322261e+00 
       5.293220941471e-01       3.006034634057e+01       0.000000000000e+00       0.000000000000e+00      -5.073240425752e-01      -1.758237918574e+00 
       5.384160059257e-01       3.057679207499e+01       0.000000000000e+00       0.000000000000e+00      -5.240527831182e-01      -1.777233034386e+00 
       5.476661538266e-01       3.110211050148e+01       0.000000000000e+00       0.000000000000e+00      -5.413024751304e-01      -1.796158527196e+00 
       5.570752220331e-01       3.163645405554e+01       0.000000000000e+00       0.000000000000e+00      -5.590871695008e-01      -1.814999590901e+00 
       5.666459408435e-01       3.217997779156e+01       0.000000000000e+00       0.000000000000e+00      -5.774211368165e-01      -1.833740733930e+00 
       5.763810874636e-01       3.273283942781e+01       0.000000000000e+00       0.000000000000e+00      -5.963188576998e-01      -1.852365756993e+00 
       5.862834868121e-01       3.329519939221e+01       0.000000000000e+00       0.000000000000e+00      -6.157950117541e-01      -1.870857730466e+00 
       5.963560123411e-01       3.386722086887e+01       0.000000000000e+00       0.000000000000e+00      -6.358644650120e-01      -1.889198971447e+00 
       6.066015868690e-01       3.444906984547e+01       0.000000000000e+00       0.000000000000e+00      -6.565422557733e-01      -1.907371020497e+00 
       6.170231834295e-01       3.504091516138e+01       0.000000000000e+00       0.000000000000e+00      -6.778435787135e-01      -1.925354618096e+00 
       6.276238261336e-01       3.564292855671e+01       0.000000000000e+00       0.000000000000e+00      -6.997837671390e-01      -1.943129680869e+00 
       6.384065910477e-01       3.625528472209e+01       0.000000000000e+00       0.000000000000e+00      -7.223782732540e-01      -1.960675277587e+00 
       6.493746070857e-01       3.687816134942e+01       0.000000000000e+00       0.000000000000e+00      -7.456426463031e-01      -1.977969605022e+00 
       6.605310569173e-01       3.751173918336e+01       0.000000000000e+00       0.000000000000e+00      -7.695925084397e-01      -1.994989963676e+00 
       6.718791778914e-01       3.815620207386e+01       0.000000000000e+00       0.000000000000e+00      -7.942435281685e-01      -2.011712733450e+00 
       6.834222629755e-01       3.881173702942e+01       0.000000000000e+00       0.000000000000e+00      -8.196113912004e-01      -2.028113349315e+00 
       6.951636617113e-01       3.947853427145e+01       0.000000000000e+00       0.000000000000e+00      -8.457117685485e-01      -2.044166277042e+00 
       7.071067811865e-01       4.015678728938e+01       0.000000000000e+00       0.000000000000e+00      -8.725602816908e-01      -2.059844989067e+00 
       7.192550870239e-01       4.084669289687e+01       0.000000000000e+00       0.000000000000e+00      -9.001724646126e-01      -2.075121940566e+00 
       7.316121043864e-01       4.154845128890e+01       0.000000000000e+00       0.000000000000e+00      -9.285637225366e-01      -2.089968545828e+00 
       7.441814190003e-01       4.226226609984e+01       0.000000000000e+00       0.000000000000e+00      -9.577492871386e-01      -2.104355155020e+00 
       7.569666781960e-01       4.298834446257e+01       0.000000000000e+00       0.000000000000e+00      -9.877441680421e-01      -2.118251031446e+00 
       7.699715919659e-01       4.372689706858e+01       0.000000000000e+00       0.000000000000e+00      -1.018563100373e+00      -2.131624329400e+00 
       7.831999340411e-01       4.447813822909e+01       0.000000000000e+00       0.000000000000e+00      -1.050220488149e+00      -2.144442072748e+00 
       7.966555429869e-01       4.524228593728e+01       0.000000000000e+00       0.000000000000e+00      -1.082730343281e+00      -2.156670134358e+00 
       8.103423233159e-01       4.601956193147e+01       0.000000000000e+00       0.000000000000e+00      -1.116106219929e+00      -2.168273216515e+00 
       8.242642466215e-01       4.681019175955e+01       0.000000000000e+00       0.000000000000e+00      -1.150361143995e+00      -2.179214832487e+00 
       8.384253527305e-01       4.761440484438e+01       0.000000000000e+00       0.000000000000e+00      -1.185507537469e+00      -2.189457289373e+00 
       8.528297508748e-01       4.843243455036e+01       0.000000000000e+00       0.000000000000e+00      -1.221557137405e+00      -2.198961672447e+00 
       8.674816208844e-01       4.926451825118e+01       0.000000000000e+00       0.000000000000e+00      -1.258520909235e+00      -2.207687831145e+00 
       8.823852143998e-01       5.011089739867e+01       0.000000000000e+00       0.000000000000e+00      -1.296408954182e+00      -2.215594366917e+00 
       8.975448561061e-01       5.097181759288e+01       0.000000000000e+00       0.000000000000e+00      -1.335230410488e+00      -2.222638623155e+00 
       9.129649449878e-01       5.184752865333e+01       0.000000000000e+00       0.000000000000e+00      -1.374993348197e+00      -2.228776677408e+00 
       9.286499556051e-01       5.273828469152e+01       0.000000000000e+00       0.000000000000e+00      -1.415704657218e+00      -2.233963336150e+00 
       9.446044393927e-01       5.364434418468e+01       0.000000000000e+00       0.000000000000e+00      -1.457369928408e+00      -2.238152132329e+00 
       9.608330259801e-01       5.456597005073e+01       0.000000000000e+00       0.000000000000e+00      -1.499993327413e+00      -2.241295325999e+00 
       9.773404245355e-01       5.550342972461e+01       0.000000000000e+00       0.000000000000e+00      -1.543577461006e+00      -2.243343908300e+00 
       9.941314251317e-01       5.645699523587e+01       0.000000000000e+00       0.000000000000e+00      -1.588123235671e+00      -2.244247609102e+00 
       1.011210900137e+00       5.742694328761e+01       0.000000000000e+00       0.000000000000e+00      -1.633629708215e+00      -2.243954908633e+00 
       1.028583805627e+00       5.841355533677e+01       0.000000000000e+00       0.000000000000e+00      -1.680093928158e+00      -2.242413053437e+00 
       1.046255182825e+00       5.941711767581e+01       0.000000000000e+00       0.000000000000e+00      -1.727510771721e+00      -2.239568077000e+00 
       1.064230159566e+00       6.043792151577e+01       0.000000000000e+00       0.000000000000e+00      -1.775872767216e+00      -2.235364825447e+00 
       1.082513951779e+00       6.147626307080e+01       0.000000000000e+00       0.000000000000e+00      -1.825169911685e+00      -2.229746988675e+00 
       1.101111865007e+00       6.253244364408e+01       0.000000000000e+00       0.000000000000e+00      -1.875389478662e+00      -2.222657137349e+00 
       1.120029295943e+00       6.360676971527e+01       0.000000000000e+00       0.000000000000e+00      -1.926515816961e+00      -2.214036766188e+00 
       1.139271733996e+00       6.469955302945e+01       0.000000000000e+00       0.000000000000e+00      -1.978530140450e+00      -2.203826343971e+00 
       1.158844762886e+00       6.581111068758e+01       0.000000000000e+00       0.000000000000e+00      -2.031410308792e+00      -2.191965370744e+00 
       1.178754062262e+00       6.694176523849e+01       0.000000000000e+00       0.000000000000e+00      -2.085130599223e+00      -2.178392442696e+00 
       1.199005409352e+00       6.809184477251e+01       0.000000000000e+00       0.000000000000e+00      -2.139661469448e+00      -2.163045325189e+00 
       1.219604680637e+00       6.926168301666e+01       0.000000000000e+00       0.000000000000e+00      -2.194969311867e+00      -2.145861034465e+00 
       1.240557853560e+00       7.045161943147e+01       0.000000000000e+00       0.000000000000e+00      -2.251016199348e+00      -2.126775928529e+00 
       1.261871008256e+00       7.166199930954e+01       0.000000000000e+00       0.000000000000e+00      -2.307759622918e+00      -2.105725807763e+00 
       1.283550329319e+00       7.289317387566e+01       0.000000000000e+00       0.000000000000e+00      -2.365152221768e+00      -2.082646025776e+00 
       1.305602107598e+00       7.414550038879e+01       0.000000000000e+00       0.000000000000e+00      -2.423141506146e+00      -2.057471611067e+00 
       1.328032742019e+00       7.541934224571e+01       0.000000000000e+00       0.000000000000e+00      -2.481669573739e+00      -2.030137400031e+00 
       1.350848741442e+00       7.671506908645e+01       0.000000000000e+00       0.000000000000e+00      -2.540672820360e+00      -2.000578181858e+00 
       1.374056726555e+00       7.803305690158e+01       0.000000000000e+00       0.000000000000e+00      -2.600081645813e+00      -1.968728855880e+00 
       1.397663431789e+00       7.937368814128e+01       0.000000000000e+00       0.000000000000e+00      -2.659820156005e+00      -1.934524601901e+00 
       1.421675707274e+00       8.073735182636e+01       0.000000000000e+00       0.000000000000e+00      -2.719805862507e+00      -1.897901064030e+00 
       1.446100520828e+00       8.212444366112e+01       0.000000000000e+00       0.000000000000e+00      -2.779949380963e+00      -1.858794548549e+00 
       1.470944959979e+00       8.353536614816e+01       0.000000000000e+00       0.000000000000e+00      -2.840154129890e+00      -1.817142236279e+00 
       1.496216234020e+00       8.497052870523e+01       0.000000000000e+00       0.000000000000e+00      -2.900316031643e+00      -1.772882409929e+00 
       1.521921676103e+00       8.643034778395e+01       0.000000000000e+00       0.000000000000e+00      -2.960323217521e+00      -1.725954696846e+00 
       1.548068745362e+00       8.791524699075e+01       0.000000000000e+00       0.000000000000e+00      -3.020055739183e+00      -1.676300327543e+00 
       1.574665029087e+00       8.942565720973e+01       0.000000000000e+00       0.000000000000e+00      -3.079385288823e+00      -1.623862410353e+00 
       1.601718244915e+00       9.096201672769e+01       0.000000000000e+00       0.000000000000e+00      -3.138174930738e+00      -1.568586222470e+00 
       1.629236243076e+00       9.252477136135e+01       0.000000000000e+00       0.000000000000e+00      -3.196278847249e+00      -1.510419517603e+00 
       1.657227008670e+00       9.411437458668e+01       0.000000000000e+00       0.000000000000e+00      -3.253542102112e+00      -1.449312850341e+00 
       1.685698663983e+00       9.573128767052e+01       0.000000000000e+00       0.000000000000e+00      -3.309800424921e+00      -1.385219917301e+00 
       1.714659470843e+00       9.737597980439e+01       0.000000000000e+00       0.000000000000e+00      -3.364880020194e+00      -1.318097914973e+00 
       1.744117833021e+00       9.904892824068e+01       0.000000000000e+00       0.000000000000e+00      -3.418597405191e+00      -1.247907914093e+00 
       1.774082298666e+00       1.007506184311e+02       0.000000000000e+00       0.000000000000e+00      -3.470759280739e+00      -1.174615250250e+00 
       1.804561562786e+00       1.024815441676e+02       0.000000000000e+00       0.000000000000e+00      -3.521162439662e+00      -1.098189930280e+00 
       1.835564469773e+00       1.042422077256e+02       0.000000000000e+00       0.000000000000e+00      -3.569593717667e+00      -1.018607053850e+00 
       1.867100015968e+00       1.060331200097e+02       0.000000000000e+00       0.000000000000e+00      -3.615829991823e+00      -9.358472494883e-01 
       1.899177352272e+00       1.078548007021e+02       0.000000000000e+00       0.000000000000e+00      -3.659638232029e+00      -8.498971241068e-01 
       1.931805786801e+00       1.097077784133e+02       0.000000000000e+00       0.000000000000e+00      -3.700775611078e+00      -7.607497248814e-01 
       1.964994787587e+00       1.115925908353e+02       0.000000000000e+00       0.000000000000e+00      -3.738989679200e+00      -6.684050121485e-01 
       1.998753985325e+00       1.135097848981e+02       0.000000000000e+00       0.000000000000e+00      -3.774018609096e+00      -5.728703417396e-01 
       2.033093176171e+00       1.154599169279e+02       0.000000000000e+00       0.000000000000e+00      -3.805591517662e+00      -4.741609549457e-01 
       2.068022324578e+00       1.174435528088e+02       0.000000000000e+00       0.000000000000e+00      -3.833428870715e+00      -3.723004740448e-01 
       2.103551566195e+00       1.194612681470e+02       0.000000000000e+00       0.000000000000e+00      -3.857242977077e+00      -2.673214010621e-01 
       2.139691210801e+00       1.215136484378e+02       0.000000000000e+00       0.000000000000e+00      -3.876738578392e+00      -1.592656171537e-01 
       2.176451745303e+00       1.236012892354e+02       0.000000000000e+00       0.000000000000e+00      -3.891613540980e+00      -4.818487971664e-02 
       2.213843836774e+00       1.257247963258e+02       0.000000000000e+00       0.000000000000e+00      -3.901559655891e+00       6.585868596955e-02 
       2.251878335553e+00       1.278847859026e+02       0.000000000000e+00       0.000000000000e+00      -3.906263553106e+00       1.827921040683e-01 
       2.290566278388e+00       1.300818847460e+02       0.000000000000e+00       0.000000000000e+00      -3.905407735506e+00       3.025310782851e-01 
       2.329918891644e+00       1.323167304042e+02       0.000000000000e+00       0.000000000000e+00      -3.898671737799e+00       4.249795388566e-01 
       2.369947594557e+00       1.345899713787e+02       0.000000000000e+00       0.000000000000e+00      -3.885733415066e+00       5.500292108539e-01 
       2.410664002549e+00       1.369022673126e+02       0.000000000000e+00       0.000000000000e+00      -3.866270364934e+00       6.775592085267e-01 
       2.452079930600e+00       1.392542891817e+02       0.000000000000e+00       0.000000000000e+00      -3.839961486547e+00       8.074356607050e-01 
       2.494207396674e+00       1.416467194894e+02       0.000000000000e+00       0.000000000000e+00      -3.806488678626e+00       9.395113725578e-01 
       2.537058625205e+00       1.440802524649e+02       0.000000000000e+00       0.000000000000e+00      -3.765538677779e+00       1.073625529260e+00 
       2.580646050649e+00       1.465555942643e+02       0.000000000000e+00       0.000000000000e+00      -3.716805037004e+00       1.209603447358e+00 
       2.624982321090e+00       1.490734631756e+02       0.000000000000e+00       0.000000000000e+00      -3.659990242922e+00       1.347256379819e+00 
       2.670080301908e+00       1.516345898272e+02       0.000000000000e+00       0.000000000000e+00      -3.594807968715e+00       1.486381380926e+00 
       2.715953079515e+00       1.542397174003e+02       0.000000000000e+00       0.000000000000e+00      -3.520985458031e+00       1.626761237281e+00 
       2.762613965152e+00       1.568896018436e+02       0.000000000000e+00       0.000000000000e+00      -3.438266033210e+00       1.768164471267e+00 
       2.810076498750e+00       1.595850120937e+02       0.000000000000e+00       0.000000000000e+00      -3.346411719177e+00       1.910345423321e+00 
       2.858354452860e+00       1.623267302974e+02       0.000000000000e+00       0.000000000000e+00      -3.245205972140e+00       2.053044419299e+00 
       2.907461836651e+00       1.651155520393e+02       0.000000000000e+00       0.000000000000e+00      -3.134456499904e+00       2.195988029130e+00 
       2.957412899972e+00       1.679522865723e+02       0.000000000000e+00       0.000000000000e+00      -3.013998158204e+00       2.338889422674e+00 
       3.008222137491e+00       1.708377570524e+02       0.000000000000e+00       0.000000000000e+00      -2.883695904875e+00       2.481448828484e+00 
       3.059904292895e+00       1.737728007777e+02       0.000000000000e+00       0.000000000000e+00      -2.743447791112e+00       2.623354100701e+00 
       3.112474363176e+00       1.767582694314e+02       0.000000000000e+00       0.000000000000e+00      -2.593187966382e+00       2.764281398882e+00 
       3.165947602977e+00       1.797950293288e+02       0.000000000000e+00       0.000000000000e+00      -2.432889670896e+00       2.903895984913e+00 
       3.220339529019e+00       1.828839616690e+02       0.000000000000e+00       0.000000000000e+00      -2.262568186933e+00       3.041853140490e+00 
       3.275665924606e+00       1.860259627899e+02       0.000000000000e+00       0.000000000000e+00      -2.082283717723e+00       3.177799207797e+00 
       3.331942844206e+00       1.892219444291e+02       0.000000000000e+00       0.000000000000e+00      -1.892144160180e+00       3.311372755096e+00 
       3.389186618104e+00       1.924728339881e+02       0.000000000000e+00       0.000000000000e+00      -1.692307735527e+00       3.442205867871e+00 
       3.447413857146e+00       1.957795748014e+02       0.000000000000e+00       0.000000000000e+00      -1.482985439817e+00       3.569925565029e+00 
       3.506641457558e+00       1.991431264101e+02       0.000000000000e+00       0.000000000000e+00      -1.264443274663e+00       3.694155338354e+00 
       3.566886605846e+00       2.025644648407e+02       0.000000000000e+00       0.000000000000e+00      -1.037004217094e+00       3.814516812056e+00 
       3.628166783788e+00       2.060445828882e+02       0.000000000000e+00       0.000000000000e+00      -8.010498865584e-01       3.930631517776e+00 
       3.690499773502e+00       2.095844904038e+02       0.000000000000e+00       0.000000000000e+00      -5.570218666111e-01       4.042122778832e+00 
       3.753903662609e+00       2.131852145885e+02       0.000000000000e+00       0.000000000000e+00      -3.054226389535e-01       4.148617695894e+00 
       3.818396849481e+00       2.168478002908e+02       0.000000000000e+00       0.000000000000e+00      -4.681608819360e-02       4.249749224550e+00 
       3.883998048579e+00       2.205733103102e+02       0.000000000000e+00       0.000000000000e+00       2.181724629067e-01       4.345158333553e+00 
       3.950726295883e+00       2.243628257052e+02       0.000000000000e+00       0.000000000000e+00       4.888567258327e-01       4.434496230747e+00 
       4.018600954420e+00       2.282174461073e+02       0.000000000000e+00       0.000000000000e+00       7.644904616330e-01       4.517426642011e+00 
       4.087641719877e+00       2.321382900399e+02       0.000000000000e+00       0.000000000000e+00       1.044269070760e+00       4.593628126807e+00 
       4.157868626318e+00       2.361264952431e+02       0.000000000000e+00       0.000000000000e+00       1.327331784568e+00       4.662796412349e+00 
       4.229302052002e+00       2.401832190037e+02       0.000000000000e+00       0.000000000000e+00       1.612764480320e+00       4.724646726861e+00 
       4.301962725288e+00       2.443096384910e+02       0.000000000000e+00       0.000000000000e+00       1.899603135431e+00       4.778916110987e+00 
       4.375871730657e+00       2.485069510983e+02       0.000000000000e+00       0.000000000000e+00       2.186837929820e+00       4.825365685206e+00 
       4.451050514829e+00       2.527763747907e+02       0.000000000000e+00       0.000000000000e+00       2.473417997566e+00       4.863782850038e+00 
       4.527520892982e+00       2.571191484582e+02       0.000000000000e+00       0.000000000000e+00       2.758256820809e+00       4.893983395026e+00 
       4.605305055086e+00       2.615365322752e+02       0.000000000000e+00       0.000000000000e+00       3.040238249880e+00       4.915813491929e+00 
       4.684425572343e+00       2.660298080664e+02       0.000000000000e+00       0.000000000000e+00       3.318223124289e+00       4.929151547271e+00 
       4.764905403734e+00       2.706002796787e+02       0.000000000000e+00       0.000000000000e+00       3.591056459403e+00       4.933909889470e+00 
       4.846767902682e+00       2.752492733592e+02       0.000000000000e+00       0.000000000000e+00       3.857575153671e+00       4.930036266150e+00 
       4.930036823828e+00       2.799781381407e+02       0.000000000000e+00       0.000000000000e+00       4.116616161186e+00       4.917515127973e+00 
       5.014736329926e+00       2.847882462324e+02       0.000000000000e+00       0.000000000000e+00       4.367025064410e+00       4.896368676495e+00 
       5.100890998854e+00       2.896809934188e+02       0.000000000000e+00       0.000000000000e+00       4.607664972229e+00       4.866657655026e+00 
       5.188525830743e+00       2.946577994641e+02       0.000000000000e+00       0.000000000000e+00       4.837425659349e+00       4.828481863390e+00 
       5.277666255236e+00       2.997201085248e+02       0.000000000000e+00       0.000000000000e+00       5.055232854557e+00       4.781980379768e+00 
       5.368338138864e+00       3.048693895681e+02       0.000000000000e+00       0.000000000000e+00       5.260057577802e+00       4.727331475463e+00 
       5.460567792552e+00       3.101071367987e+02       0.000000000000e+00       0.000000000000e+00       5.450925419607e+00       4.664752211422e+00 
       5.554381979255e+00       3.154348700922e+02       0.000000000000e+00       0.000000000000e+00       5.626925651141e+00       4.594497708709e+00 
       5.649807921725e+00       3.208541354360e+02       0.000000000000e+00       0.000000000000e+00       5.787220049635e+00       4.516860088733e+00 
       5.746873310407e+00       3.263665053781e+02       0.000000000000e+00       0.000000000000e+00       5.931051321786e+00       4.432167082912e+00 
       5.845606311477e+00       3.319735794833e+02       0.000000000000e+00       0.000000000000e+00       6.057751007604e+00       4.340780315529e+00 
       5.946035575014e+00       3.376769847974e+02       0.000000000000e+00       0.000000000000e+00       6.166746748820e+00       4.243093267730e+00 
       6.048190243314e+00       3.434783763195e+02       0.000000000000e+00       0.000000000000e+00       6.257568809694e+00       4.139528934929e+00 
       6.152099959347e+00       3.493794374818e+02       0.000000000000e+00       0.000000000000e+00       6.329855743781e+00       4.030537194133e+00 
       6.257794875358e+00       3.553818806385e+02       0.000000000000e+00       0.000000000000e+00       6.383359107998e+00       3.916591901969e+00 
       6.365305661615e+00       3.614874475626e+02       0.000000000000e+00       0.000000000000e+00       6.417947135151e+00       3.798187748240e+00 
       6.474663515313e+00       3.676979099514e+02       0.000000000000e+00       0.000000000000e+00       6.433607287780e+00       3.675836893732e+00 
       6.585900169621e+00       3.740150699400e+02       0.000000000000e+00       0.000000000000e+00       6.430447629754e+00       3.550065424540e+00 
       6.699047902897e+00       3.804407606254e+02       0.000000000000e+00       0.000000000000e+00       6.408696967195e+00       3.421409658402e+00 
       6.814139548047e+00       3.869768465972e+02       0.000000000000e+00       0.000000000000e+00       6.368703726911e+00       3.290412341280e+00 
       6.931208502058e+00       3.936252244794e+02       0.000000000000e+00       0.000000000000e+00       6.310933558274e+00       3.157618774694e+00 
       7.050288735689e+00       4.003878234808e+02       0.000000000000e+00       0.000000000000e+00       6.235965663121e+00       3.023572916020e+00 
       7.171414803324e+00       4.072666059541e+02       0.000000000000e+00       0.000000000000e+00       6.144487877409e+00       2.888813495028e+00 
       7.294621853002e+00       4.142635679662e+02       0.000000000000e+00       0.000000000000e+00       6.037290547755e+00       2.753870190422e+00 
       7.419945636617e+00       4.213807398769e+02       0.000000000000e+00       0.000000000000e+00       5.915259265162e+00       2.619259909871e+00 
       7.547422520290e+00       4.286201869282e+02       0.000000000000e+00       0.000000000000e+00       5.779366536913e+00       2.485483216126e+00 
       7.677089494925e+00       4.359840098435e+02       0.000000000000e+00       0.000000000000e+00       5.630662495290e+00       2.353020940203e+00 
       7.808984186938e+00       4.434743454373e+02       0.000000000000e+00       0.000000000000e+00       5.470264758175e+00       2.222331020332e+00 
       7.943144869180e+00       4.510933672354e+02       0.000000000000e+00       0.000000000000e+00       5.299347571312e+00       2.093845602438e+00 
       8.079610472041e+00       4.588432861050e+02       0.000000000000e+00       0.000000000000e+00       5.119130374699e+00       1.967968434382e+00 
       8.218420594744e+00       4.667263508971e+02       0.000000000000e+00       0.000000000000e+00       4.930865945952e+00       1.845072582106e+00 
       8.359615516843e+00       4.747448490984e+02       0.000000000000e+00       0.000000000000e+00       4.735828281292e+00       1.725498491249e+00 
       8.503236209903e+00       4.829011074953e+02       0.000000000000e+00       0.000000000000e+00       4.535300379800e+00       1.609552412823e+00 
       8.649324349394e+00       4.911974928491e+02       0.000000000000e+00       0.000000000000e+00       4.330562098667e+00       1.497505206237e+00 
       8.797922326784e+00       4.996364125830e+02       0.000000000000e+00       0.000000000000e+00       4.122878246157e+00       1.389591527456e+00 
       8.949073261837e+00       5.082203154800e+02       0.000000000000e+00       0.000000000000e+00       3.913487074980e+00       1.286009404421e+00 
       9.102821015130e+00       5.169516923943e+02       0.000000000000e+00       0.000000000000e+00       3.703589331713e+00       1.186920196245e+00 
       9.259210200776e+00       5.258330769736e+02       0.000000000000e+00       0.000000000000e+00       3.494338007904e+00       1.092448927126e+00 
       9.418286199373e+00       5.348670463944e+02       0.000000000000e+00       0.000000000000e+00       3.286828925836e+00       1.002684980587e+00 
       9.580095171169e+00       5.440562221099e+02       0.000000000000e+00       0.000000000000e+00       3.082092276728e+00       9.176831346029e-01 
       9.744684069461e+00       5.534032706105e+02       0.000000000000e+00       0.000000000000e+00       2.881085211806e+00       8.374649135680e-01 
       9.912100654217e+00       5.629109041981e+02       0.000000000000e+00       0.000000000000e+00       2.684685567535e+00       7.620202288716e-01 
       1.008239350594e+01       5.725818817722e+02       0.000000000000e+00       0.000000000000e+00       2.493686785756e+00       6.913092763118e-01 
       1.025561203974e+01       5.824190096315e+02       0.000000000000e+00       0.000000000000e+00       2.308794067977e+00       6.252646556145e-01 
       1.043180651973e+01       5.924251422875e+02       0.000000000000e+00       0.000000000000e+00       2.130621781084e+00       5.637936750673e-01 
       1.061102807355e+01       6.026031832930e+02       0.000000000000e+00       0.000000000000e+00       1.959692109786e+00       5.067808027370e-01 
       1.079332870722e+01       6.129560860851e+02       0.000000000000e+00       0.000000000000e+00       1.796434929624e+00       4.540902249271e-01 
       1.097876132027e+01       6.234868548413e+02       0.000000000000e+00       0.000000000000e+00       1.641188853861e+00       4.055684724563e-01 
       1.116737972103e+01       6.341985453521e+02       0.000000000000e+00       0.000000000000e+00       1.494203388474e+00       3.610470759845e-01 
       1.135923864229e+01       6.450942659074e+02       0.000000000000e+00       0.000000000000e+00       1.355642112184e+00       3.203452129405e-01 
       1.155439375716e+01       6.561771781983e+02       0.000000000000e+00       0.000000000000e+00       1.225586783346e+00       2.832723105761e-01 
       1.175290169522e+01       6.674504982347e+02       0.000000000000e+00       0.000000000000e+00       1.104042262927e+00       2.496305722142e-01 
       1.195482005900e+01       6.789174972787e+02       0.000000000000e+00       0.000000000000e+00       9.909421328496e-01       2.192173968056e-01 
       1.216020744061e+01       6.905815027934e+02       0.000000000000e+00       0.000000000000e+00       8.861548819687e-01       1.918276653768e-01 
       1.236912343882e+01       7.024458994090e+02       0.000000000000e+00       0.000000000000e+00       7.894905278510e-01       1.672558717396e-01 
       1.258162867632e+01       7.145141299044e+02       0.000000000000e+00       0.000000000000e+00       7.007075413961e-01       1.452980788611e-01 
       1.279778481732e+01       7.267896962066e+02       0.000000000000e+00       0.000000000000e+00       6.195199430851e-01       1.257536864440e-01 
       1.301765458542e+01       7.392761604067e+02       0.000000000000e+00       0.000000000000e+00       5.456044441189e-01       1.084269994579e-01 
       1.324130178185e+01       7.519771457937e+02       0.000000000000e+00       0.000000000000e+00       4.786075126885e-01       9.312859148988e-02 
       1.346879130395e+01       7.648963379056e+02       0.000000000000e+00       0.000000000000e+00       4.181522548279e-01       7.967646076113e-02 
       1.370018916404e+01       7.780374855993e+02       0.000000000000e+00       0.000000000000e+00       3.638450104008e-01       6.789698040405e-02 
       1.393556250852e+01       7.914044021379e+02       0.000000000000e+00       0.000000000000e+00       3.152815773988e-01       5.762564803908e-02 
       1.417497963741e+01       8.050009662976e+02       0.000000000000e+00       0.000000000000e+00       2.720529914754e-01       4.870764277595e-02 
       1.441851002413e+01       8.188311234933e+02       0.000000000000e+00       0.000000000000e+00       2.337508021033e-01       4.099820043989e-02 
       1.466622433568e+01       8.328988869231e+02       0.000000000000e+00       0.000000000000e+00       1.999718015054e-01       3.436282005943e-02 
       1.491819445313e+01       8.472083387331e+02       0.000000000000e+00       0.000000000000e+00       1.703221771785e-01       2.867731642717e-02 
       1.517449349251e+01       8.617636312020e+02       0.000000000000e+00       0.000000000000e+00       1.444210730231e-01       2.382773485399e-02 
       1.543519582599e+01       8.765689879457e+02       0.000000000000e+00       0.000000000000e+00       1.219035574846e-01       1.971014508620e-02 
